"Date caught","Catcher","Type","Weight","Reaction Time (ms)","Last updated: Thu Jan 09 23:57:21 PST 2014"
2013-12-21 21:35:02,jeffmeng,jingling prowfish,7.0422,0
2013-12-18 19:00:27,SUSAltd,jingling ladyfish,7.0396,0
2013-12-29 00:48:52,SUSAltd,noxious jinglefish,6.9963,0
2014-01-01 11:29:32,SirSUSA,optimal perch,6.9927,0
2014-01-08 01:42:55,SBot,three-legged spadefish,6.9765,1389174175032
2013-12-16 15:51:33,jeffmeng,oxidized presentfish,6.944,0
2014-01-08 01:38:49,j39m,glowing carp,6.9324,1389173929005
2014-01-06 22:43:31,SUSAltd,normal killifish,6.9036,1389077011798
2013-12-20 16:55:51,jeffmeng,lovely ornamentfish,6.8932,0
2013-12-19 22:28:13,caretcaret,nice jinglefish,6.8832,0
2013-12-17 17:45:35,SUSAltd,normal beardfish,6.8724,0
2014-01-08 02:24:10,SUSAltd,shiny piranha,6.8539,1389176650001
2013-12-20 17:08:46,SUSAltd,red-hot ray,6.8524,0
2014-01-03 21:43:35,SUSAltd,wiggly cherubfish,6.8484,0
2013-12-27 00:41:51,SUSAltd,Asian winterfish,6.8355,0
2013-12-19 15:25:18,Zoraelphone,peaceful surgeonfish,6.8158,0
2013-12-21 16:47:08,jeffmeng,oppresed jinglefish,6.8122,0
2013-12-15 14:48:31,SUSAltd,yellowish four-eyed fish,6.7722,0
2013-12-19 17:56:51,SUSAltd,nippy Christmasfish,6.7672,0
2014-01-02 17:02:53,tetranoir,steaming bandfish,6.737,0
2013-12-18 20:27:00,tetranoir,naughty winterfish,6.7246,0
2013-12-14 02:25:40,j39m,secret clownfish,6.6625,0
2013-12-15 03:14:48,SUSAltd,frozen legofish,6.6463,0
2013-12-28 03:46:05,tetranoir,gift-giving spikefish,6.6342,0
2013-12-16 19:19:57,SUSAltd,gift-giving barreleye,6.6137,0
2013-12-15 15:56:29,jeffmeng,shiny hogsucker,6.6055,0
2013-12-16 15:55:40,tetranoir,shiny mudminnow,6.5697,0
2013-12-20 01:18:59,jeffmeng,rich Christmasfish,6.4965,0
2013-12-19 18:51:13,caretcaret,frosty guppy,6.4761,0
2013-12-20 22:07:04,jeffmeng,steamed beardfish,6.4755,0
2014-01-04 00:48:50,SUSAltd,spiky velvetfish,6.4608,0
2013-12-19 14:51:59,SUSAltd,peaceful frogfish,6.4575,0
2013-12-19 17:55:58,Zorael,one-legged oilfish,6.4383,0
2013-12-17 21:55:12,caretcaret,jolly presentfish,6.4316,0
2013-12-15 02:31:55,nguyentablet,rich leaffish,6.4043,0
2013-12-17 20:29:47,caretcaret,winged jinglefish,6.4022,0
2014-01-02 12:22:39,jeffmeng,explosive redfish,6.3846,0
2014-01-07 23:09:49,SUSAltd,rich pricklefish,6.3844,1389164989040
2013-12-19 18:47:28,jeffmeng,icy sleighfish,6.3715,0
2013-12-20 17:41:37,jeffmeng,nippy pike,6.3708,0
2013-12-21 00:53:04,SUSAltd,resplendent jinglefish,6.3677,0
2013-12-19 18:09:11,SUSAltd,optimal herring,6.3466,0
2013-12-19 17:52:21,Zorael,nice weeverfish,6.306,0
2013-12-18 19:53:46,satrix,unique Santafish,6.2747,0
2013-12-16 21:08:30,caretcaret,scorching snowmanfish,6.2726,0
2013-12-20 16:31:22,jeffmeng,wintry damselfish,6.2644,0
2014-01-04 01:00:26,SUSAltd,hairy killifish,6.2267,0
2013-12-14 02:26:35,SUSAltd,dead pike conger,6.1979,0
2013-12-15 00:42:43,tmodi,wiggly flyingfish,6.1763,0
2013-12-19 01:54:08,tetranoir,Arctic stingray,6.1664,0
2013-12-19 19:38:26,caretcaret,resplendent anchovy,6.1547,0
2013-12-19 18:02:42,Zorael,merry sleighfish,6.14,0
2013-12-19 15:38:08,SUSAltd,magical jinglefish,6.1245,0
2013-12-16 01:59:48,SUSAltd,high satrixfish,6.1045,0
2013-12-28 20:27:35,jeffmeng,nice snowmanfish,6.0564,0
2014-01-01 21:04:04,tetranoir,malnourished squirrelfish,6.0538,0
2014-01-02 15:48:57,SUSAltd,unique glassfish,6.0338,0
2014-01-02 15:35:55,jeffmeng,nosey fangtooth,6.0095,0
2013-12-18 20:03:53,SUSAltd,wicked Santafish,5.9791,0
2014-01-07 23:01:53,SUSAltd,red-hot whalefish,5.9288,1389164513528
2013-12-15 15:57:32,tetranoir,smoked treefish,5.9032,0
2014-01-07 23:05:35,SUSAltd,winged spiderfish,5.9,1389164735715
2014-01-06 18:36:04,SigmaWP,gregarious cavefish,5.8947,3792
2013-12-21 17:22:16,XMASltd,radioactive lamprey,5.8287,0
2013-12-15 03:06:55,jeffmeng,explosive rockfish,5.7966,0
2014-01-04 02:15:26,SBot,dead triggerfish,5.7829,0
2013-12-18 15:44:34,SUSAltd,hairy elffish,5.7642,0
2013-12-15 17:47:34,tmodi,awkward fangtooth,5.7272,0
2013-12-17 22:44:36,nguyen,festive winterfish,5.6928,0
2014-01-07 23:29:29,SUSAltd,red-hot leaffish,5.6839,1389166169409
2013-12-19 18:03:53,satrix,burning dragonfish,5.6649,0
2013-12-17 22:43:50,tetranoir,frosty jinglefish,5.6594,0
2013-12-18 19:08:05,jeffmeng,literary sleighfish,5.6302,0
2013-12-18 20:13:21,satrix,fallacious Christmasfish,5.6294,0
2014-01-08 02:52:33,SUSAltd,glowing gibberfish,5.6072,1389178353225
2013-12-16 16:42:51,SUSAltd,robotic Jewfish,5.6032,0
2014-01-08 01:34:09,jeffmeng,normal goosefish,5.5698,1389173649920
2013-12-16 17:05:46,SUSAltd,unanimous eagle ray,5.5546,0
2014-01-03 23:29:40,legoktm,lazy nwinfish,5.4989,0
2014-01-01 18:38:03,SUSAltd,burning coelacanth,5.4816,0
2013-12-20 17:09:34,tetranoir,frozen tinselfish,5.3859,0
2013-12-15 00:23:57,jeffmeng,bigeye hatchetfish,5.378,0
2013-12-14 02:37:46,SUSAltd,shiny carpsucker,5.3763,0
2013-12-19 22:02:38,caretcaret,gift-giving ornamentfish,5.3641,0
2013-12-14 02:23:31,SUSAltd,insidious smoothtongue,5.3413,0
2013-12-16 20:09:17,tmodi,icy elffish,5.33,0
2013-12-19 17:13:57,Zoraelphone,professional Santafish,5.3117,0
2014-01-07 23:16:27,SBot,Arctic cardinalfish,5.2837,1389165387571
2014-01-02 16:22:58,caretcaret,winged satrixfish,5.2717,0
2013-12-29 02:02:53,SUSAltd,frosty marblefish,5.2526,0
2013-12-20 16:33:12,SUSAltd,wintry flounder,5.2332,0
2013-12-28 20:34:51,SUSAltd,chilly gulper,5.2303,0
2013-12-28 01:13:50,SUSAltd,naughty nibblefish,5.1816,0
2014-01-02 14:10:22,caretcaret,secret quillfish,5.1754,0
2014-01-08 01:40:24,jeffmeng,spike-tailed pollyfish,5.1701,1389174024058
2013-12-17 20:13:42,jeffmeng,naughty reindeerfish,5.1574,0
2013-12-19 14:00:52,jeffmeng,merry barreleye,5.1397,0
2013-12-17 22:08:21,SUSAltd,snowy pilotfish,5.097,0
2013-12-19 01:58:41,tetranoir,African tinselfish,5.0719,0
2013-12-20 00:21:22,SUSAltd,scorched reindeerfish,5.0636,0
2013-12-19 16:28:20,jeffmeng,holly clownfish,5.0559,0
2013-12-15 13:38:03,SUSAltd,European pineconefish,5.0328,0
2013-12-14 23:10:35,jeffmeng,metal silverside,5.001,0
2013-12-19 01:11:19,jeffmeng,gift-giving ragfish,4.9297,0
2014-01-08 01:51:28,SUSAltd,steaming Mandarin fish,4.844,1389174688687
2013-12-18 21:21:49,jeffmeng,jolly man-of-war fish,4.842,0
2013-12-17 16:02:04,jeffmeng,professional jinglefish,4.7984,0
2013-12-17 20:26:28,jeffmeng,burning legofish,4.79,0
2013-12-19 16:53:41,caretcaret,frosty bandfish,4.6346,0
2013-12-15 16:43:53,tmodi,steamed pike,4.6045,0
2013-12-28 17:06:39,SUSAltd,jingling jinglefish,4.6012,0
2014-01-08 01:49:38,SBot,wise pigfish,4.5638,1389174578644
2013-12-18 20:17:48,satrix,happy platyfish,4.5,0
2014-01-08 02:42:06,SUSAltd,spiky jefffish,4.4997,1389177726520
2014-01-07 23:21:29,SUSAltd,explosive caretfish,4.4467,1389165689755
2013-12-19 18:39:31,SUSAltd,poisonous smelt,4.4099,0
2013-12-20 00:59:52,SUSAltd,holly Santafish,4.3828,0
2014-01-07 22:59:26,SUSAltd,rainbow pilotfish,4.3388,1389164366351
2013-12-19 21:50:33,caretcaret,holly manefish,4.2387,0
2013-12-16 18:46:14,SUSAltd,wintry tinselfish,4.2142,0
2013-12-20 01:51:00,SUSAltd,expressive ponyfish,4.1819,0
2013-12-19 14:29:03,SUSAltd,chocolate-covered killifish,4.121,0
2013-12-16 01:20:12,SUSAltd,delirious goldfish,4.0428,0
2013-12-14 02:27:16,SUSAltd,magical eel,3.8973,0
2013-12-17 21:49:00,SUSAltd,wiggly telescopefish,3.8737,0
2013-12-18 19:29:52,SUSAltd,steaming angelfish,3.8656,0
2013-12-22 15:24:13,SUSAltd,baby merry Christmasfish,3.2918,0
2013-12-16 18:36:56,jeffmeng,noxious minnow,3.2186,0
